node	kcore
6655	19
38517	22
36628	18
40132	22
7837	22
56084	18
17284	19
56623	19
42913	22
22287	31
22761	13
35627	12
52979	18
37525	12
20208	14
14224	18
21576	20
40569	20
50258	20
27096	21
54317	25
46144	21
26315	17
38371	22
22432	22
44915	13
14443	15
58033	22
27855	21
25169	20
21478	21
40731	20
17566	19
37828	19
56886	22
37564	21
4151	18
49667	27
50021	22
51621	18
14046	10
57475	12
3046	26
45516	20
52689	21
43501	22
38760	19
38573	18
37369	20
14640	26
10335	17
44348	22
55813	18
24125	19
44125	16
3649	16
26565	12
20027	21
34917	21
3212	22
5824	22
33266	22
21057	25
52799	22
54466	22
1756	23
19407	22
21214	22
18933	16
10961	12
44085	10
19139	18
31561	16
29048	16
11235	19
49042	19
20572	19
11379	18
7397	19
25028	19
619	19
5983	19
3522	18
28239	19
55334	19
35590	19
53639	19
39294	19
39715	18
39744	37
23990	19
12360	19
34053	19
44083	22
56137	22
9359	19
58376	19
2415	22
5127	22
8283	21
34267	22
53372	30
644	15
14338	20
30671	19
57916	19
3837	21
46508	19
48140	20
46453	15
23574	18
41869	14
30184	8
17520	22
5560	22
5879	22
55078	9
34340	20
51588	19
22513	16
1195	19
6709	21
27785	29
32701	15
51868	18
35839	17
18829	18
8350	11
2955	19
51316	19
51772	19
33223	18
33601	18
27267	19
57610	19
3675	18
44590	14
34945	19
9111	20
7313	20
13365	21
14879	22
3829	18
33367	35
8099	18
5694	18
45288	19
18164	19
17722	19
53547	19
58181	18
40461	22
42906	17
33204	19
31076	27
22248	18
16877	7
11204	7
31938	9
5161	8
53073	8
10359	9
40322	14
41606	10
20847	19
17872	19
14120	14
27412	13
20975	12
45988	21
3426	22
45862	8
35316	25
6605	21
52659	26
42223	18
15819	28
36067	42
44220	10
46786	19
28241	20
45056	8
48421	11
15504	22
5423	17
30003	19
29472	13
37505	20
8494	17
26689	16
34632	19
8849	19
19248	19
31028	21
39778	21
8943	24
51413	19
20928	17
49938	17
42969	19
43105	11
4770	11
2042	22
37938	18
41360	19
35906	9
33657	19
18681	19
47890	19
57420	32
16301	5
39203	2
49091	22
55991	20
48075	18
33218	22
26635	28
39549	15
40159	15
27914	15
41982	20
22582	16
37890	19
11635	18
36299	22
49223	35
7664	22
39438	9
24695	20
18336	13
9628	16
10859	22
23869	22
45884	29
23906	20
39149	22
8924	19
20303	20
45597	11
25639	7
26485	20
38128	9
9394	11
7064	16
20501	13
12923	18
43526	18
51887	2
17186	12
47241	10
8830	8
7595	6
41916	22
3274	22
16695	21
9980	17
56266	22
32467	22
23366	23
47067	24
51792	20
7983	19
2363	19
48257	29
29339	11
15305	9
50682	9
40950	9
35893	18
55712	19
42236	21
43394	21
40053	22
31954	19
51844	19
30578	19
28986	19
3325	19
51914	18
29314	24
41464	27
3024	22
53386	19
24249	18
57858	51
5007	29
17914	22
1561	22
18737	3
29377	6
32874	4
553	11
56313	19
35723	19
19245	29
27956	19
52221	19
16590	19
55290	19
33703	22
14388	14
33603	16
14256	18
48473	19
14713	19
23486	22
45123	22
38600	26
43828	21
51198	18
10283	21
37780	21
16322	20
7999	20
40265	17
19178	18
45187	21
8546	17
35296	9
12039	14
49847	7
33228	13
37188	17
20915	10
6218	19
42388	12
42609	21
45913	7
2726	17
17837	19
46477	18
55364	5
52298	8
13436	18
14512	19
8024	19
56891	21
41428	20
2338	18
1945	19
38125	19
6979	19
56661	9
50168	6
48602	24
5068	22
1663	19
54206	22
15943	18
16297	23
48435	19
38209	20
38817	8
23053	9
33819	18
28742	17
49695	14
54953	21
52836	19
45790	13
20109	15
47202	10
34745	16
55192	14
50288	15
9207	10
12086	14
49775	19
40400	19
12374	26
33247	18
43450	19
58009	11
18849	19
34130	18
52274	15
41390	20
11025	22
42080	22
5233	23
3999	19
43909	22
57456	22
17741	22
36127	22
11557	22
48736	23
25920	19
20422	19
28681	11
46127	20
17309	22
28623	22
9951	22
13230	22
883	22
13453	11
38778	22
57586	11
41830	4
57467	17
43835	17
30560	15
41109	12
37807	10
8287	15
49781	19
4902	19
2034	17
49675	17
35113	3
21957	13
43542	19
24403	17
48353	24
31379	15
1840	14
40397	19
26855	32
42758	20
40553	17
16230	22
14268	24
51401	19
47682	21
29670	19
10271	12
17664	13
3994	8
58211	22
3644	22
19094	18
6498	14
14164	12
598	9
51894	17
8402	21
8163	22
57232	17
33297	30
48969	19
6803	13
13672	22
19875	11
45145	16
9638	17
35559	20
13849	21
38398	20
5807	27
15469	29
43840	19
16402	16
9247	22
45817	22
19352	18
52708	25
22784	18
51285	18
32644	18
23970	20
47395	20
46173	21
55355	21
3313	22
48406	21
55042	22
41340	15
9886	18
27933	18
56665	12
52519	17
37395	17
32859	21
41211	22
6482	20
44957	20
35545	13
56562	19
10716	19
54365	19
57564	17
9566	20
52136	19
5747	14
36292	16
44661	19
25510	19
4354	16
1466	22
27695	22
11023	13
2213	18
5013	21
35794	19
13169	19
49024	17
17333	20
57888	22
20739	21
36037	18
47065	21
57548	15
2366	22
52889	22
56043	19
38558	9
36003	18
51971	19
1036	14
45012	15
57438	14
41050	10
11242	21
52400	19
52913	18
28468	19
3277	19
35936	4
50696	18
565	9
31778	10
45138	9
3802	25
19657	9
32676	9
46026	20
34049	15
12429	8
35835	22
57816	22
3353	22
50290	19
30492	19
49902	19
51110	19
42070	27
31598	25
42806	19
58175	19
30127	22
11015	22
35573	27
49010	20
14105	14
18020	20
17982	20
35960	19
26954	19
29328	18
8171	19
17623	16
23249	19
32271	19
54016	39
28438	13
56805	13
40776	22
6533	20
58270	20
40023	19
18886	20
36600	33
55878	8
49926	24
1367	18
12489	20
5379	22
51421	22
56672	22
46298	22
45741	19
42766	17
5218	16
10717	14
8547	11
29013	11
56807	18
38062	18
36571	19
38241	20
20937	22
11348	12
39515	21
28029	13
25029	17
43032	18
27573	25
53938	21
47990	22
50960	12
26075	35
27222	14
19325	14
27010	10
22026	29
55480	20
57039	19
29422	17
31698	14
37556	19
32189	19
41842	19
53373	19
14630	18
32708	22
52962	20
38499	10
4200	13
32300	15
55044	19
39221	9
23966	15
19605	16
36114	9
40798	22
35777	22
45922	16
19297	24
58409	22
10344	7
23684	27
51260	21
2650	22
30495	20
57413	16
6988	11
10451	19
10585	19
56937	22
35215	16
53183	16
33891	16
27151	15
25170	17
8156	16
40673	17
53902	19
53713	19
22673	14
37795	7
49455	14
4559	8
15635	21
57436	22
28827	19
38721	22
3778	21
41505	19
37895	22
40237	22
29885	6
50454	20
53357	22
27999	22
48011	22
22518	22
28214	19
51301	19
6216	20
54124	21
16555	19
39156	22
26869	22
13003	22
16924	19
17056	29
15499	22
50179	22
27077	14
47164	17
55143	19
47729	22
17277	14
12074	22
51385	15
29317	15
34059	18
7487	19
7700	18
38060	19
7624	19
11364	20
26153	10
25004	20
27628	22
22890	19
14405	19
4557	33
30464	33
43297	19
31622	22
33938	32
20992	22
18973	22
30920	22
13961	16
2648	19
40013	19
51946	19
4520	18
22844	21
54918	2
23259	2
7556	12
1366	6
36881	7
29190	9
56936	20
55650	19
9390	15
39999	18
51232	17
3070	17
52869	18
26152	18
5166	15
42341	15
3911	15
40774	19
45888	21
42994	11
11845	14
46071	22
24949	21
12392	22
25598	21
27857	19
2675	19
52413	17
27610	19
16140	15
47851	14
20476	16
11780	16
23622	12
42644	44
51895	22
19309	19
475	21
42315	18
17050	20
9978	19
8308	19
38034	19
7051	19
6530	22
25187	22
51177	18
353	35
44608	18
30013	17
32378	18
3686	12
37771	8
14748	10
25601	24
52758	25
53928	20
21459	20
10100	18
43941	12
51897	6
25738	15
7465	36
48006	21
14056	22
28503	22
29180	10
8404	10
18494	22
36106	22
19152	22
18653	22
17677	22
24299	12
4676	22
1388	19
40423	19
57854	22
57322	22
26817	22
11224	22
47968	22
44990	22
30680	19
53273	19
22982	18
34923	19
9758	19
24605	19
4797	19
28146	19
10756	19
58268	24
24310	5
17204	16
46076	18
50525	19
7677	20
15961	19
35898	19
8763	19
28318	19
14013	18
31579	21
30090	19
15827	19
43599	19
6259	21
15472	20
42882	20
43943	21
51543	19
53216	19
17071	19
17870	20
27035	19
56006	10
41810	10
10511	21
50627	21
38743	19
2969	15
18283	19
47876	22
13073	22
33064	22
40046	17
18852	20
17587	22
10798	33
23637	5
42519	13
53278	13
13192	12
52526	12
7927	15
30078	19
46331	18
33809	18
39041	18
45022	18
37109	18
10541	22
50111	16
51824	7
28355	19
54183	19
30303	29
18782	22
34582	22
44730	7
55988	23
56327	19
9096	18
6348	17
47605	19
7300	10
32053	17
16952	18
1846	21
56448	16
26656	30
17807	11
5134	11
45686	10
3342	10
56929	17
51383	17
54421	17
51430	19
36505	48
179	17
31086	18
22273	18
9619	19
34213	16
28265	9
10617	9
44947	19
6225	15
11648	19
4416	19
31869	20
38456	19
29594	22
17275	34
39476	21
25335	17
10781	12
7626	24
49240	24
52796	19
47191	19
9219	19
38942	19
47074	19
480	31
57421	17
30444	22
14284	22
48130	22
15762	16
24264	14
57831	18
45839	4
5480	4
48912	22
42217	20
36164	12
47138	19
17927	13
2559	13
12973	11
47843	16
10427	16
18050	15
51258	15
41356	22
21884	22
58017	18
17822	19
33737	15
50240	14
34293	19
47294	20
53055	20
50702	22
46936	21
2875	10
2360	29
17604	22
1070	24
10440	22
24021	22
7391	24
49755	22
34623	22
43854	19
51599	19
39393	19
5700	29
53166	19
4767	29
166	20
33290	13
39902	14
14973	17
30516	18
44230	37
55033	19
3726	21
153	21
49585	57
39990	19
31980	19
23336	19
48018	24
18228	23
24381	23
42182	19
33304	19
38066	19
7118	20
29139	10
53389	14
25442	20
50810	33
25770	11
42471	16
13385	16
18270	20
2626	20
10113	22
55317	28
50088	22
52388	22
35544	22
41055	22
56166	22
4420	55
4175	22
21974	19
8466	12
38712	19
54916	67
24266	21
52596	22
19262	38
40352	18
53764	18
1509	17
34877	12
18234	19
7642	19
47085	18
19102	19
38781	19
6352	19
39340	19
54786	18
28837	16
26006	18
57985	12
35724	8
17550	18
38426	24
24724	22
32832	21
29456	22
54302	22
15841	22
27526	20
25720	21
13930	21
49529	21
38968	31
24776	19
50507	21
12696	22
46456	22
45232	22
9354	15
8138	19
23674	28
52621	22
18626	22
22304	17
22973	18
42640	25
21612	11
44564	11
19441	11
12915	13
45496	10
33462	11
29141	11
51985	25
11866	6
57351	13
57326	13
17849	19
16639	18
1584	20
46658	21
51432	21
9170	20
32265	22
44159	22
32902	19
26685	19
2392	18
38808	8
6441	11
556	18
26543	17
39651	15
13057	14
13622	19
19240	22
35553	21
56077	20
16919	20
34308	20
32256	13
3725	15
53145	15
32727	22
30461	22
18545	18
1603	19
34069	19
29940	19
45978	19
57910	19
58248	6
25830	18
6003	42
3181	22
55810	22
17514	19
4296	19
11594	22
32038	22
30438	19
54853	15
21297	16
44574	18
29736	20
55405	28
42240	27
22738	32
16622	13
47221	22
50573	19
5828	9
54851	6
32661	7
32183	9
49782	9
32208	26
7332	22
39012	22
28721	22
48700	43
20393	15
45278	23
40292	22
7420	22
23161	25
2361	20
53076	17
37310	16
55998	13
39849	15
31230	21
16832	53
8318	47
23840	8
32149	8
23246	22
42960	20
37359	14
5076	19
11468	17
33411	21
36210	18
14045	18
21473	19
46062	19
54458	15
49378	17
17565	15
7158	14
25556	17
17612	14
42862	18
3247	18
48908	19
51355	19
38644	19
39652	14
6016	18
8189	18
33961	22
36763	14
45155	10
9745	19
40125	20
45812	20
33335	21
18202	19
58220	19
46667	19
23082	18
47326	49
55177	38
41549	38
19551	19
52146	19
46094	18
20665	19
9776	32
29457	11
52384	18
55881	19
20413	22
32305	19
44417	8
17682	22
35126	9
48004	19
29198	29
31844	21
827	18
26031	25
18423	22
26964	18
21396	13
30685	17
39892	22
27539	22
17462	22
45423	22
31894	19
53695	22
10303	22
23577	21
34702	21
16631	19
5631	19
6513	14
26322	14
54558	22
37655	22
15328	20
20158	22
32577	19
44495	10
3407	11
2389	18
45434	18
48050	13
29967	18
32761	17
4638	18
38386	19
29798	18
25702	18
5696	16
18393	6
53840	20
6060	18
47498	13
42169	6
57074	14
48655	5
42522	22
17088	22
15327	22
58223	22
19825	14
9578	22
4833	19
46135	19
24007	24
52785	15
57558	18
2235	17
52543	19
43432	19
43768	14
35647	20
53152	19
41195	20
56206	20
51278	36
19122	29
19662	2
26398	7
43440	5
55945	19
28482	18
9478	19
32437	22
37517	19
8166	22
47330	20
44567	22
50719	22
49647	22
31151	22
33145	22
41297	21
52122	22
22757	19
15102	16
49073	17
48204	15
42353	15
49673	7
9072	12
13384	5
45416	17
4506	33
33233	16
28023	17
11062	19
56023	21
14912	17
7807	15
41967	18
2282	21
50527	21
25817	22
24391	21
30306	22
29880	22
39358	20
17814	20
32224	18
53013	4
5577	19
1322	24
16055	19
25584	16
8005	22
15308	15
17938	19
8417	10
26052	42
41557	19
55791	18
24905	14
54489	19
19592	21
43221	19
8554	20
3874	20
29588	20
16256	14
52478	12
48958	10
14024	19
7810	18
52057	20
26067	20
34853	20
26660	22
50824	14
37888	8
48934	21
20596	20
7993	8
55581	10
43178	8
10266	9
32590	17
4989	14
52047	19
52010	16
16956	19
26296	19
53743	18
46395	13
3550	15
24683	13
4819	20
34963	20
38358	22
7512	9
4563	18
11998	13
26594	6
8213	16
14644	10
22243	17
29443	15
51107	22
3615	13
37731	14
17344	27
51035	33
18087	38
32260	22
53431	22
16774	13
44054	16
21025	19
1567	20
50448	13
25203	28
52152	7
15017	16
41704	22
49269	22
42041	18
24402	9
24260	15
37368	14
27416	17
29499	16
33620	16
12144	19
47200	22
51262	27
10709	20
26771	24
26242	19
12832	19
32295	19
850	19
48096	17
51544	20
6390	19
58178	19
19715	21
33278	22
26944	20
53920	15
25240	19
13709	19
38876	22
14930	22
20154	18
14237	19
40618	11
2171	15
31842	24
56087	21
35666	20
56213	68
41199	16
28595	14
13498	22
29542	19
57813	32
50422	21
42925	11
46529	19
35943	19
52213	19
19272	22
54941	22
32439	22
2180	29
20822	19
56250	24
43346	22
39513	9
2104	3
25077	21
19386	19
38295	18
33560	20
29959	20
21811	17
20556	19
21056	17
36377	15
11953	20
42828	19
28035	19
30854	12
24527	6
28666	13
12093	10
36117	9
21896	18
31100	18
55794	19
16473	9
27333	11
28082	8
37568	6
55649	19
41623	19
43993	19
22501	22
22773	14
28615	11
4280	19
10973	13
45824	21
48040	22
4667	42
41075	22
22529	22
47119	22
17706	22
56232	28
14275	24
25857	21
8458	22
41824	22
23631	10
16699	14
309	13
2893	7
10748	7
7228	17
49732	15
12598	19
44108	21
41872	17
8399	16
47144	16
25430	19
25898	18
56196	11
36576	8
39480	18
16408	18
8580	19
23866	20
53048	20
26379	22
21376	13
28255	19
55856	19
19397	36
9252	14
47630	19
56428	19
35303	22
49475	18
37048	19
34671	7
57911	11
36611	19
57399	19
23714	10
1537	18
11612	17
49292	22
54278	22
42540	20
38007	19
12729	8
16468	8
56333	24
5406	23
18948	19
2383	16
42531	18
26150	19
8621	16
52921	13
35184	7
14666	6
2818	5
26257	30
49260	19
51463	18
23672	18
47156	20
14562	9
1630	9
56432	15
34163	18
5896	19
14315	6
52331	14
42403	14
49371	12
250	18
14535	79
52378	25
46451	14
29945	15
17774	17
56812	16
40105	8
32107	8
50046	11
4694	13
11631	17
38148	17
40012	19
5669	21
9087	24
9685	22
41336	14
55319	18
15831	19
16394	19
57387	19
54175	19
18764	25
24274	25
36000	19
41451	20
23153	22
24217	15
24474	10
41165	9
19571	16
8615	9
9138	15
57203	8
35222	9
56444	8
12049	19
6443	22
33694	20
57103	28
19103	18
7597	10
19726	9
10429	18
31596	5
41032	4
1113	13
44199	14
49827	25
16058	19
12055	10
14444	24
22655	13
24348	24
19857	21
46110	19
56038	8
34154	6
15554	20
47383	20
10588	21
8175	17
39103	17
21487	21
11329	38
18416	22
2582	5
43085	6
2863	10
26939	6
39649	19
56882	21
47010	22
35980	19
30839	22
44333	22
39355	17
34700	18
7216	17
27175	29
52662	14
32797	3
56545	8
32703	21
43650	17
32908	23
14171	48
6311	16
24283	12
39140	12
54300	19
48639	19
24344	16
47216	22
5908	18
51481	22
25636	21
43830	36
45484	21
17418	18
33977	19
41509	20
56461	20
4843	10
18954	17
67	22
21810	19
5426	9
31748	15
8530	17
52291	20
12301	37
259	24
44717	16
49835	13
52981	20
15736	22
4811	22
48128	89
2937	15
47066	16
5692	22
15997	22
24788	29
56624	19
23833	19
49797	19
56375	19
38453	19
27339	19
47964	22
10555	22
23458	19
14132	17
4144	17
17110	22
20198	22
30060	33
47434	22
18257	22
26089	22
45791	22
42413	20
30363	19
50282	19
37373	19
27772	22
28573	20
22253	11
37857	17
51332	15
32596	19
13610	7
10850	22
48839	22
49395	25
23237	22
57215	22
25252	22
14810	16
42849	18
39443	20
42025	18
38588	17
23728	19
12934	20
32445	20
56462	19
22954	18
55578	18
36168	18
22138	19
31932	19
19342	19
17081	19
7350	19
42791	19
42820	21
16686	9
57464	14
16996	22
39573	18
30610	10
54701	18
25396	23
42253	13
30453	21
44126	19
20226	18
6601	22
39020	24
41723	18
49824	6
34468	9
37523	3
23566	8
5562	13
1621	15
3178	21
40572	16
24049	22
26866	22
4343	22
40187	22
43170	22
35512	22
54498	20
12611	27
56014	22
48676	19
52932	26
17370	13
17173	7
3542	9
9782	10
37211	19
23165	19
6661	22
5224	19
55556	19
5757	22
55600	19
29110	19
24756	22
28462	16
17562	19
49557	19
39850	19
35614	19
934	19
56383	19
58198	18
30571	21
52772	38
34217	22
7880	20
33253	18
13803	13
12538	21
18447	16
30064	14
2322	20
8135	33
15711	22
48591	22
13271	22
34675	19
5138	15
44627	15
39277	15
57402	6
15297	18
2093	26
28895	21
57195	22
3574	15
23843	11
34930	15
30434	15
47473	16
19614	21
37794	19
4859	18
27542	19
42241	17
18841	19
12901	18
37660	41
46611	18
42950	18
42875	19
50055	19
26158	22
23325	26
13024	31
2670	27
45607	19
4672	19
29989	19
20542	24
35854	32
7862	14
22340	18
52554	17
25941	18
56504	17
46426	22
55296	22
26844	18
3334	22
35274	19
20998	22
29843	20
45687	19
41766	19
154	15
31908	19
38420	14
10633	16
38703	15
57329	21
12816	20
8016	20
53812	10
52586	8
12750	3
11838	3
39627	24
50215	22
22228	26
725	22
8179	15
16834	17
19586	16
33314	14
17599	18
55021	22
30231	22
47560	29
38581	22
53808	37
6667	11
53618	11
5477	11
52460	4
34725	18
41437	21
23466	22
43468	22
40506	22
43469	25
30230	19
38481	15
36985	20
55912	22
7288	22
23377	22
34795	22
51730	22
46668	22
8732	19
58112	22
42995	25
55851	21
1159	9
47707	20
5643	17
3764	15
3571	19
12809	19
19320	14
32762	18
56012	11
51275	18
1441	11
45874	18
47424	19
35625	19
56193	14
14665	19
21369	16
46712	22
20404	8
52657	10
43559	19
57017	19
15425	15
58221	15
35888	20
31946	20
25594	20
41027	24
42790	8
44421	21
17595	21
13066	22
26258	22
1160	22
39814	22
11052	19
17950	21
18009	15
45574	15
53505	19
24717	19
26119	19
52490	18
15995	21
13548	19
9224	19
42491	17
3945	15
21913	16
56210	19
20533	18
10767	16
50180	23
12974	21
46710	22
8207	6
41861	16
15993	15
46669	19
29301	19
50233	44
32395	22
51877	21
30844	18
37428	17
53994	15
53509	19
26756	20
12551	20
53545	31
55325	31
26111	19
22323	24
9618	22
17546	21
11721	31
602	33
43644	22
44561	26
1402	20
49520	18
25698	19
10175	19
11291	19
30160	19
13095	35
32543	19
44540	21
616	19
39669	20
54028	22
22583	22
17699	15
25218	21
11926	19
40078	19
31378	19
49650	22
6198	22
23983	24
6871	16
31409	19
53643	19
3995	19
45280	19
44192	18
16945	20
29261	21
15696	4
16434	7
43296	24
34306	17
8499	11
18972	12
51211	18
12451	18
18610	19
2922	22
52674	19
22275	19
2402	19
42472	17
20119	18
27718	19
31370	16
1332	21
48153	24
4886	21
45357	11
24872	19
34757	19
527	19
18244	19
50123	18
53321	19
13119	19
48527	23
22370	22
10616	10
15547	16
43511	26
52665	18
52433	22
39875	13
40802	19
34736	22
20983	11
40234	20
32117	15
28107	11
2667	17
39784	14
11988	24
11420	16
9257	15
50992	22
23380	15
29577	21
52671	19
31043	19
52254	16
26028	20
45315	21
31356	18
8960	20
16261	17
53494	6
25234	19
14842	19
25635	20
48338	10
10603	13
24006	11
18912	17
48055	16
4292	19
9091	18
18074	19
7779	19
32210	19
8807	18
39671	19
37080	19
23949	19
14524	19
44711	22
6446	20
18269	20
58312	20
17902	20
56990	20
56862	19
40378	19
4675	19
57919	20
25426	14
14733	22
34089	22
56940	15
34054	16
18936	10
14845	10
12987	21
49426	22
28898	20
16655	19
4605	18
21275	22
6822	31
18603	12
35634	12
24221	9
18103	15
18078	9
25394	11
54578	17
49621	18
35535	18
12798	6
2826	10
28817	29
41480	19
19216	17
47770	19
24498	24
32205	23
33946	22
25628	24
56515	19
24103	19
50060	23
39050	21
46945	17
52511	21
17153	19
20469	17
20803	19
20751	22
41829	18
49993	19
44239	36
53512	22
17627	18
50005	20
23096	18
45680	18
53591	19
8752	20
44624	21
45845	21
18827	22
26267	22
52091	22
21051	18
57422	20
28780	21
49358	20
2795	17
41910	18
21287	19
43688	19
47193	22
49916	22
31323	22
328	9
53208	22
14180	19
6193	22
47590	21
10628	7
16022	16
24157	19
26937	25
51111	12
46195	39
54791	21
31538	15
24541	17
28743	27
50003	12
31516	13
32039	13
1431	8
41427	20
6930	18
16336	22
44595	19
37717	22
5545	9
53010	11
41610	33
9086	17
51360	19
9162	14
54349	22
26481	22
32944	16
51970	21
30250	19
22877	19
5099	22
23766	17
18168	11
27272	26
21716	13
38654	22
12219	19
19193	12
23699	12
3115	22
48635	19
23331	19
28109	20
3668	3
36718	19
30323	17
23873	22
1784	17
29329	21
38857	22
49175	22
30527	17
34073	19
51291	20
40792	14
11885	20
52580	22
713	21
29573	22
18785	19
31563	19
15624	22
29632	22
34013	22
8230	23
48600	22
12848	22
23662	21
45698	22
12768	19
6848	18
29185	17
44048	37
981	37
23393	22
18720	24
39226	25
56930	22
11578	20
31384	22
35990	12
15339	22
11591	22
3328	22
21878	16
21934	22
35403	21
49821	22
18738	22
29667	21
50098	20
40750	19
26982	22
2926	17
18038	19
50370	20
24550	18
29064	22
1003	22
16764	21
42760	19
47497	22
23324	19
53225	19
50851	19
8660	19
40252	19
47540	22
28650	20
30227	21
47084	16
2293	19
9325	10
21745	10
52353	22
21665	19
26968	22
12187	22
6733	21
6973	21
36930	21
15212	18
21453	18
49004	18
21215	19
34438	22
3346	19
30089	19
52145	22
39472	12
34606	18
19748	10
11112	15
56458	8
44849	12
28302	21
27953	21
42698	19
21741	19
53969	49
49204	22
32739	33
54110	22
35868	16
43562	20
26614	19
50354	14
48996	19
11056	19
10922	22
56227	16
19892	3
26889	21
30648	22
36396	22
7637	21
7111	19
39617	18
31217	22
19196	18
17728	22
33117	20
50482	19
21639	19
45327	18
27370	16
50727	17
26203	19
32162	19
1143	19
9372	18
9805	19
57796	22
44366	17
30352	20
47236	22
26349	20
3673	26
49532	21
49389	21
56963	22
24693	29
45848	20
10565	14
27435	14
56826	16
7492	18
28478	20
19982	41
13868	24
8506	19
34976	22
958	22
40979	24
12101	28
55342	19
50701	18
5556	19
4517	19
57933	19
45181	21
30586	19
39385	45
28541	19
1908	19
48440	19
18984	17
54886	22
55568	3
40877	16
56736	22
15631	20
49845	41
58098	8
20774	15
14067	10
17128	10
18865	22
40958	22
40729	22
14922	22
38523	33
20346	19
775	22
31593	13
27325	16
43038	19
14247	19
31781	19
50809	19
9586	20
27915	20
57491	24
30032	19
28544	15
55465	19
30946	19
13579	21
50830	19
21277	24
25010	30
34346	8
54867	29
45595	11
54003	11
46892	35
25632	11
19544	13
10127	22
28375	21
27058	20
54676	23
48253	23
27693	13
41884	12
36799	17
32687	18
9376	18
21280	8
49862	8
13781	14
48161	17
34546	16
49614	15
34467	14
58110	17
43438	16
5680	15
54783	14
38134	14
14581	22
53803	22
54774	19
29020	23
15619	20
50218	22
26475	22
50816	24
20549	29
16075	19
3502	14
43552	8
35521	8
21120	32
4966	9
50000	24
50986	14
20178	22
41334	19
37471	19
10048	18
15895	19
52990	22
49504	18
11562	17
51138	31
28657	25
28901	17
38809	17
22123	18
23859	21
9395	17
9403	22
42488	20
37784	22
759	22
31194	21
16196	18
33264	18
6776	19
13467	19
29905	18
43034	18
46039	19
49396	16
32460	21
40118	17
50645	43
30709	19
8382	19
35348	19
40876	16
48163	16
23909	21
24054	19
16875	19
3411	14
19358	18
49957	18
7888	19
23444	20
44071	20
34332	19
23787	21
28820	19
30650	18
56447	21
41124	20
48621	13
13980	20
33415	22
29478	20
19492	18
21288	25
49509	22
14102	22
16178	22
29454	22
47058	24
39461	19
12303	19
36855	19
42380	19
25948	19
3977	19
53531	19
17062	19
577	15
41711	22
8551	22
21012	25
37955	10
35229	19
838	22
19978	22
31775	22
32382	24
16206	22
18768	22
28670	18
36031	18
46137	16
14244	45
33875	38
10248	18
25610	18
10547	18
20349	19
58141	20
51128	13
51460	18
20314	8
39762	9
44341	7
48717	10
42546	22
44736	11
31488	19
2029	19
30929	19
13324	18
57249	19
31991	18
50728	17
1938	13
19914	18
41440	16
2276	16
19398	19
15189	15
44418	18
5289	12
17368	12
42375	18
44510	14
13859	8
1442	19
31026	20
5767	19
25936	22
4937	19
40946	11
52238	16
25341	27
37662	11
5418	18
37501	20
29017	19
37024	19
17075	12
5567	15
6616	19
41881	20
12863	27
4823	17
1504	18
56610	19
27115	12
55655	13
28272	11
7628	9
16543	9
10350	10
36489	12
43478	10
47209	15
52762	19
7746	23
57463	27
31679	15
16943	19
56063	15
3349	22
5935	10
49366	19
27217	22
7516	19
7321	16
7581	10
7906	18
17325	20
16295	18
25679	19
41069	11
17687	20
41966	24
16331	13
21917	22
3761	21
45028	21
11528	22
5731	16
14881	18
2598	19
23315	20
18976	19
36355	20
4595	24
24594	22
32536	26
20287	22
41177	18
43193	19
34165	18
48151	15
28217	19
55496	20
5748	22
43636	19
2839	6
54947	6
12616	15
55077	11
24062	20
56296	20
17690	19
21332	19
18699	22
44464	14
5672	24
24581	20
13663	12
58120	21
50657	20
43415	20
31345	13
31763	19
39805	19
4864	24
52263	5
26422	15
7004	12
52944	12
24549	5
40328	18
13776	24
11699	24
14329	11
13529	7
41832	10
11728	9
4964	12
15349	39
41677	13
12521	28
37274	19
7502	19
12073	19
29698	30
16696	21
53625	16
13866	18
26717	19
40644	9
2860	9
52277	13
52256	11
20407	11
41883	16
48666	19
13596	19
37101	33
39349	19
38998	11
26233	17
11982	19
8806	17
6621	19
24155	31
5660	6
45407	34
13675	13
30369	19
14230	19
37460	18
29002	19
43520	19
28492	19
31732	19
42024	13
15586	18
23889	19
40819	19
12353	19
19031	10
4056	18
48877	12
13882	73
40801	12
21826	15
37691	15
44016	20
40202	8
58353	47
13351	17
21632	19
11801	22
44549	22
28062	25
45368	22
50116	21
35816	19
4111	18
15241	18
55110	22
7057	19
16637	19
2757	19
8901	7
44381	12
11704	14
44518	5
4992	16
39979	10
15024	8
11656	22
40015	22
22698	26
50521	22
37991	21
52647	22
23554	25
21595	22
15625	22
29919	21
33080	22
729	18
53936	16
45068	7
53983	10
36752	22
10921	8
29152	18
35428	17
50522	15
28643	17
5086	14
53067	15
54159	4
49156	20
24979	20
43114	22
15013	19
44555	17
22884	22
53433	21
44045	18
17922	41
18343	20
17988	21
723	21
18977	58
34719	18
29123	3
21249	1
55685	22
44234	22
47401	22
33004	22
38775	22
27730	27
26163	18
44860	22
35028	19
39227	20
7427	19
16238	19
23689	18
38441	18
43176	19
34122	24
14264	16
44654	19
38655	8
14991	10
56396	7
49464	24
17526	19
13623	17
20465	19
11962	19
35923	25
57141	22
50869	17
45802	15
2238	13
43184	20
10722	16
32348	22
9497	19
32367	12
42391	11
51999	14
41174	20
