node	pagerank
35999	1.5107983053802657e-05
5988	2.494557250026495e-05
11736	2.5056001441421203e-05
52545	2.1148114404265617e-05
52538	1.5766518719048005e-05
40076	1.3712421597941986e-05
34119	0.00010713302923101292
48364	2.5708286328789114e-05
38934	1.6114131190563914e-05
19126	1.764444304568235e-05
12462	1.029507919765006e-05
25295	2.096491194172877e-05
57270	2.0912144400644263e-05
8608	1.4155502533012315e-05
27568	2.1175676872761267e-05
53507	1.2604267150982268e-05
44535	1.915912147774023e-05
6609	3.8679608460214207e-05
55376	2.819820275321009e-05
35489	2.1348747817831273e-05
23535	2.7551295321745846e-05
22084	4.164671086695357e-05
40605	3.927139778993032e-05
54060	3.686165670951893e-05
31594	3.825672697427594e-05
9335	2.8017383031343154e-05
31276	2.000694446880517e-05
46736	1.8090217556334206e-05
53956	2.9080839610160005e-05
30360	1.4186591746212556e-05
26778	2.314877873421893e-05
28402	3.70212450162141e-05
6442	2.1040395070936034e-05
8774	2.482881994454813e-05
42252	2.3228360809058746e-05
3902	3.9613958163631406e-05
14118	2.9156837411043195e-05
36839	2.4178864111859098e-05
22512	1.1488480922322842e-05
25454	9.897241153610146e-06
58154	1.961920959285048e-05
2838	2.9831035694115608e-05
50919	1.706821453622954e-05
9260	3.131120549906585e-06
29775	8.757083131573115e-06
14177	2.4603954864229794e-05
26926	2.211670468049797e-05
9183	1.579953393618271e-05
37309	4.0112110968067226e-05
37608	2.1003857078626358e-05
9491	8.525836526855119e-06
57689	6.263558176360475e-06
15476	5.987456443578757e-06
38504	4.058583305260066e-05
13679	3.566978574437019e-05
9350	8.37937524783131e-06
51145	1.7011150216198188e-05
37033	7.888786966777607e-06
49210	2.1179280114220774e-05
4821	2.5235268035466707e-05
42653	0.0001079010338257724
17104	1.3506182811043495e-05
53739	8.029808533828079e-06
32074	3.7738897113557456e-05
38888	2.912653691610843e-05
27966	2.106930099213348e-05
3458	1.9140277199311824e-05
45806	1.323230646265751e-05
36444	1.028547163276242e-05
23203	1.515305295651917e-05
1660	2.3215300059887497e-05
34083	3.1666649692114945e-05
50977	1.445237440487985e-05
34445	1.4496984970895481e-05
9691	1.2521262113270646e-05
36976	1.621360185982819e-05
1819	1.4689215458936567e-05
57167	3.134026398898346e-05
37032	1.971506454174999e-05
14433	1.3599675959517752e-05
34247	1.582797053248269e-05
16039	1.3721977334131005e-05
36728	2.14108205255365e-05
35756	8.216780296879587e-06
7723	1.0702296819055054e-05
39265	1.8969485804689846e-05
56222	2.8221572528639606e-05
12842	9.816806669816254e-05
5774	2.2871926536553117e-05
22839	9.556703405597008e-06
20916	2.8946969894556643e-05
228	0.00013633708058170187
52018	1.5167657546889997e-05
32811	1.0139788443518086e-05
39139	6.925296982570425e-06
53388	1.3945117423207035e-05
48215	2.150271361511254e-05
22995	2.210171795320124e-05
5164	0.00010121481197730699
25891	2.6528633820484013e-05
41628	4.191176752165543e-05
3720	2.579008790630811e-05
48320	1.2851695740963627e-05
36183	1.47980101810911e-05
5789	1.2122378202335972e-05
16161	9.36192226122361e-06
54829	1.9109404001379567e-05
19159	2.0529240840412744e-05
30977	3.3052961860764913e-05
46496	1.1524357064968127e-05
4047	1.0736741565801748e-05
53153	9.902521183086557e-06
19147	1.4659632733572456e-05
30649	8.703280438240683e-06
46381	1.101555885223658e-05
3819	8.287349816649518e-06
40354	1.2237181034492813e-05
50767	1.2287970953234109e-05
17156	1.0158003124157252e-05
18629	3.90556379875523e-05
2655	1.577726211913054e-05
54008	2.9504300382902536e-05
41661	1.455801105069495e-05
28104	1.4183224569578656e-05
15529	6.7759985094338626e-06
53780	9.161869463090745e-06
49541	1.5287229673566303e-05
54785	2.055724645049493e-05
35976	9.002125274055631e-06
17406	3.717759099512225e-05
16443	1.0672542531008827e-05
53890	1.5234873015857243e-05
36892	1.763731042825932e-05
51057	9.6259633501437e-06
49274	3.632601855115175e-05
16493	1.3937816402626177e-05
2411	1.1352954513693411e-05
4481	3.7904324198089484e-05
45760	7.720351264451237e-05
14818	2.2923528721611998e-05
18938	2.878990232016263e-05
19423	2.4004259599273467e-05
47578	2.280783252520048e-05
35679	4.6620943325102315e-05
15843	2.38374499702978e-05
43057	2.5571422898369853e-05
23408	2.612654172454899e-05
11281	1.1418353698885178e-05
5839	3.929549431810877e-05
31352	1.3222861016976548e-05
33134	1.65751460442049e-05
13814	2.540983817440522e-05
207	3.295693062437641e-05
48465	1.6757936381988613e-05
17241	2.5113309452465424e-05
1076	2.4632231200565702e-05
33803	2.514560807791276e-05
43886	3.6956272867572724e-05
32281	3.643192251433916e-05
53097	8.924405151409608e-06
11038	1.8150398786698075e-05
16266	1.5426553765536896e-05
37645	1.632944035829181e-05
46439	1.367702764934607e-05
54907	0.00013626024773617288
14441	1.1541366545230617e-05
41350	1.58657748974325e-05
10825	6.175740866226004e-06
5287	2.246541676881897e-05
51101	2.059857415254588e-05
7722	9.097714965709884e-06
42107	3.9960352457895325e-05
46913	2.0014424140693983e-05
24570	1.4602963622678568e-05
40216	1.2279022830079218e-05
12229	1.2547620262012798e-05
10401	7.084724998679268e-06
31982	1.9593709071506992e-05
56162	2.718011429983428e-05
41188	4.192037230044838e-05
41337	2.4444796730052587e-05
29692	9.897223943821715e-06
31879	4.4755024354875824e-05
35164	1.721416244238588e-05
53429	2.5139537526240804e-05
4356	1.1240814438046979e-05
56374	7.194114006696276e-06
37140	1.8774609981851037e-05
35210	1.674981338019813e-05
5516	1.1362978376521006e-05
22728	3.885295357223853e-05
33087	2.190312075104301e-05
45696	1.6712952288386207e-05
14000	9.277267766894552e-06
39230	1.6384271312856117e-05
22047	1.720319051511244e-05
24189	1.4804475601602093e-05
50545	1.767138508904795e-05
32381	1.7004774896702924e-05
12032	1.8924200193940154e-05
22833	1.1619138695864376e-05
48849	2.1490836475587593e-05
13226	5.496996914861781e-05
3193	2.2560934014108034e-05
18709	2.0129680723559017e-05
22179	2.7567941918747588e-05
50653	2.0078454870980244e-05
53092	1.1107569909401049e-05
43798	1.4779715452515527e-05
47988	2.613914085732542e-05
48917	4.8816238523842064e-05
31128	3.0078390975357415e-05
5268	2.7683694700786753e-05
35962	2.8571445976140032e-05
56446	1.4484914851865388e-05
8435	1.1005838021214453e-05
47723	1.2998930864399742e-05
57180	3.939019927144502e-05
55599	4.3100975379928996e-05
55694	4.647243882779131e-05
19468	2.384181648516389e-05
16101	1.4068831599006768e-05
51314	1.3450593256385225e-05
54423	2.567797761301609e-05
40929	2.8579220477399818e-05
39276	3.077642749338043e-05
41461	2.021151684339125e-05
4278	2.800424068349659e-05
46576	3.610472047789431e-05
9761	3.47378888422312e-05
31934	6.882296616622457e-06
8941	1.1045007677209744e-05
29540	1.1359301413123565e-05
27201	1.1567680740261728e-05
12335	1.69875821891795e-05
29184	7.082477503920232e-05
10016	1.0423118749383795e-05
54625	9.841223743103129e-06
48060	1.6863228542946318e-05
10918	2.1440257945253507e-05
55821	1.3861371420649328e-05
9205	3.340960852191204e-05
25666	2.817426104818246e-05
39428	1.2662208931040312e-05
20691	4.408521613144862e-05
4724	1.567126640917511e-05
1411	4.649292261235555e-05
4704	3.80648785401453e-05
31199	6.617388457560458e-05
34576	8.743557010322089e-06
43486	1.8023034598592878e-05
4362	1.0459548439621794e-05
36832	1.1869382790513628e-05
47606	1.644513670744127e-05
50359	9.784321889050692e-06
15942	3.083584009209152e-05
42496	2.0307955537509673e-05
49925	1.7593129922871102e-05
21733	2.1078475110379997e-05
6719	2.649276050880392e-05
8391	3.1123780835442156e-05
44773	3.198175285686041e-05
9437	1.0681943936022187e-05
10581	1.2369867424961511e-05
3626	1.0311184166887957e-05
18786	1.7230562613662306e-05
26674	1.6757732517373607e-05
27364	1.7719940374514214e-05
35992	6.18096820667379e-06
19562	4.05536025697075e-05
5736	1.3834615273812462e-05
53359	1.590675132041261e-05
34775	2.1707592497783577e-05
19736	2.2865872962182398e-05
45580	4.596862894771417e-05
39320	3.178267867802215e-05
54680	2.3920410873413486e-05
37680	5.450843209705727e-06
55710	5.493896844267546e-06
37677	1.1127180737813027e-05
52109	1.6875872108018773e-05
10450	2.5927622258947227e-05
6035	2.619092246375346e-05
40616	7.574260115342053e-05
28654	5.336632329846031e-06
1068	1.067952516103565e-05
4132	1.6185299609262274e-05
10486	1.6476171691159156e-05
40941	1.3275595133764112e-05
37632	3.0044483817879727e-05
19377	2.370986078622111e-05
22804	2.8251591591367312e-05
4273	1.6770534880938075e-05
4146	2.1836220355447856e-05
1859	1.1128616543359665e-05
32546	2.5512736887288726e-05
25526	1.484788233019474e-05
29590	1.8899405717700528e-05
39648	1.1230188284066722e-05
4761	1.0944466005477127e-05
1774	3.484706286774283e-05
49437	4.733438489808983e-05
30623	2.1163309622243423e-05
10342	1.6939867970815516e-05
11442	2.368648951442129e-05
29671	1.9256428979098e-05
55982	4.1812995344724e-05
48544	1.2324950228363884e-05
45606	1.577504711865661e-05
30917	1.934706260962609e-05
55209	1.5766158906398024e-05
16726	1.330520777994583e-05
36573	4.2356170722022794e-05
49151	7.13346950779408e-05
45996	8.820190714481436e-06
49689	1.49921561688347e-05
8647	1.364003571291347e-05
35078	1.9642460978190315e-05
35720	1.900551031914049e-05
31190	2.430686902352905e-05
33939	2.7364134755173367e-05
5	5.488985897106295e-05
46000	3.009727010947204e-05
6981	4.489162582687344e-05
28444	2.324144142377321e-05
46664	2.0888599244507833e-05
36721	2.232782463153328e-05
37742	2.991668129852871e-05
5325	2.405642335242906e-05
18876	2.3526509827840973e-05
37589	2.89010617820407e-05
21709	1.495373905346144e-05
23920	1.7308787827435157e-05
5701	1.3096983971222042e-05
38777	7.033565192027489e-06
49174	3.404033423222796e-05
44637	2.886821606822309e-05
12725	1.505732279102158e-05
30969	9.665179727787758e-06
6625	3.290211792157944e-05
21322	3.8726914417682926e-05
56211	8.642364069199548e-06
57554	2.4838520026086288e-05
8950	1.2284528929215823e-05
1812	1.5311811820242655e-05
56100	1.0792078599169051e-05
33759	6.115314608060203e-06
52812	2.014928700786268e-05
44787	1.5540363042984195e-05
55573	7.555008849117281e-05
24924	1.3029520444586441e-05
58117	2.715281612697786e-05
46888	8.18073074962594e-06
37977	2.1755990982444505e-05
29192	3.1533613551304026e-05
4548	1.3072233876147859e-05
21772	1.4523842468562895e-05
58383	5.849930697691598e-06
23915	1.5993273315175777e-05
15411	1.7431267778482205e-05
39330	9.0565908873615e-05
23846	1.829229134148952e-05
37159	2.7957169272505914e-05
6098	1.3048744200364737e-05
43446	2.1587265053445035e-05
56905	2.0622438533489734e-05
29333	1.700882643420024e-05
42242	1.7983448975882626e-05
1354	1.5333230776289358e-05
18911	1.1501415496868877e-05
30448	2.0188263384409403e-05
177	6.043540298034641e-06
1984	1.4569231314169813e-05
15069	7.299481932682188e-06
39300	4.563431574547479e-05
7123	0.00010602022700366931
50262	4.188057011195608e-05
23661	4.009679407509133e-05
24497	4.078044469639712e-05
13578	3.12856412304914e-05
31906	2.3610279947228647e-05
44175	1.0299268270162372e-05
56123	2.4841095602149798e-05
27171	1.2373303069154867e-05
837	1.5589125332292555e-05
54044	1.434580093866471e-05
12128	1.485443658848441e-05
53563	1.8836553390291545e-05
10920	1.548656677401392e-05
44747	1.029525599732716e-05
287	8.901041403150075e-06
21072	2.290925584005346e-05
5719	3.187861004612122e-05
51840	2.886829617224949e-05
53085	1.5365647713894478e-05
26670	2.1319732497911546e-05
54840	1.6913657444194573e-05
37588	2.8626755267117327e-05
53102	5.842509896348625e-05
4236	1.1339268124661189e-05
566	3.115657944643162e-05
4790	3.1192053237611485e-05
12629	2.5810575868159936e-05
55028	1.4030376055764187e-05
41975	1.8312476064751605e-05
18024	7.3448130760921775e-06
40501	1.4114759698291838e-05
21822	1.464105090727156e-05
41632	1.9982343933138272e-05
39800	2.7589685856621455e-05
508	3.308941807671098e-05
22928	3.554911672340088e-05
39674	1.394626258962558e-05
51719	1.3699603853665056e-05
58283	3.4639542271552306e-05
38194	3.843585088608001e-05
21210	1.5898723958725063e-05
2775	1.3971164420034461e-05
17380	1.4456697410917667e-05
30776	1.2573657191742381e-05
32619	1.948071076054112e-05
1290	1.8434830854077456e-05
1617	2.1194171932831268e-05
12922	3.3272073078542406e-05
28659	1.4738149095058489e-05
23125	8.904184271177764e-05
38213	3.370829016643771e-05
39231	3.828969757671934e-05
1426	2.4457392889818254e-05
6091	3.3641974183299186e-06
19530	1.0202216832844189e-05
36157	1.0862633151511525e-05
57551	1.1138132508278683e-05
49289	9.465308030928965e-06
18140	1.3650668638313914e-05
10818	1.8445645756857594e-05
50125	1.4782657226405589e-05
38521	1.2472417025205784e-05
17806	2.4765704134475296e-05
54091	3.827067997580579e-05
37927	3.4646780335752687e-05
23493	1.8223290231262253e-05
6355	3.311879879818643e-05
1577	1.3876135969244253e-05
53058	3.569052593815608e-05
41084	1.7777466611914054e-05
241	3.1197588924196824e-05
19937	3.0909736108982124e-05
55934	9.470050673776156e-05
39662	3.0124165687034112e-05
842	2.6225375012971445e-05
31166	1.1858178334625644e-05
31670	6.768526976226189e-05
28144	2.5460319445889568e-05
31293	1.138164971200734e-05
40254	1.5547762732093053e-05
51378	7.728642894664771e-05
1134	7.16708591029417e-05
33256	4.498699042013744e-05
54382	7.194006450584308e-06
12951	5.593665505307495e-06
22755	5.136277545628063e-06
43441	2.29506840664317e-05
45537	1.0997620763599891e-05
22137	2.3165207791673116e-05
28812	1.6705444934638243e-05
39985	6.236020758732868e-06
50611	2.3747543768872366e-05
22369	1.7685860780726033e-05
10772	1.6633045555350367e-05
32998	4.4909318446174716e-05
13686	3.5920819536012236e-05
32997	2.6473245086106387e-05
20787	2.76927006308088e-05
30166	2.148448995663868e-05
11718	3.484665861775877e-05
16672	2.2723852078508993e-05
122	2.1125739630734116e-05
22805	1.748423924425665e-05
49486	3.900102336084691e-05
3582	1.278584370213033e-05
50912	1.1777408094024547e-05
24714	5.1140636760186844e-05
24908	4.461431691862507e-05
53972	5.5383684434766534e-05
9635	1.913235415078315e-05
32321	1.0594638074367188e-05
45677	2.0595848557217668e-05
6536	2.5565295314485244e-05
43427	3.2660428611270664e-05
25465	2.3331073798255366e-05
48956	1.9266919680010063e-05
6043	1.0556543267642007e-05
29107	1.3242037484559708e-05
34723	2.0296924275965866e-05
660	1.582934341392425e-05
30181	1.2413481105358046e-05
19378	1.6619916847771306e-05
38492	1.1503968183104392e-05
21032	0.00013653471805480805
2739	2.3110356959996857e-05
8877	1.1475926485743028e-05
46169	1.4591438168434082e-05
26137	4.810774716535147e-05
53462	1.0271810660615256e-05
7667	1.4073270811786413e-05
51896	1.0586297976229835e-05
9726	1.8008047727492258e-05
25043	2.6644225492298205e-05
17415	8.237624562297753e-06
44921	8.271129757468348e-06
21206	1.5175559938166288e-05
9178	3.3829197014510436e-05
11881	4.0397198632320566e-05
26697	1.4257297699793235e-05
9527	5.6684774151347236e-05
40953	9.680689036467462e-06
34688	6.347502090152814e-06
33347	2.0573247211957117e-05
36347	1.2520752056859285e-05
11252	1.702508809680469e-05
112	2.599210210702877e-05
43292	1.356733944945161e-05
48617	2.2584997593228567e-05
52601	8.587712601975586e-06
15559	1.489500621643771e-05
16690	5.378179085325694e-05
23024	1.3930214626599037e-05
17631	1.52160042577454e-05
28804	1.632807450405273e-05
42369	9.104005611281562e-06
3371	2.0688192799849862e-05
56664	1.564548444114081e-05
24707	1.7587712727501264e-05
19894	2.1063329614391863e-05
38145	2.4669325561603572e-05
20760	2.652598272568373e-05
46075	3.1537431068587204e-05
24451	1.2440956262071021e-05
54755	2.1294214271678034e-05
11921	2.3875283505026547e-05
6495	1.9936734992272753e-05
51115	1.829601521972084e-05
36101	2.4187065575823916e-05
58010	1.598325765962628e-05
37931	2.2238261535956147e-05
22700	1.6155791051179527e-05
6362	6.464132476924486e-05
28548	2.4119350049573126e-05
6164	8.583699780857053e-06
50367	7.561896368348629e-06
34650	8.808658507797542e-06
6445	2.6216113973926055e-05
31612	5.216037885518282e-05
57380	8.783953848293014e-06
36343	7.127390059852598e-06
29298	2.7318693257735413e-05
47355	1.311554144578032e-05
43244	2.6777140824865655e-05
31768	2.2338627801613747e-05
55359	1.4856963870067945e-05
45835	1.2197209468560983e-05
37733	3.206720302689783e-05
39283	7.259410979473363e-06
35939	1.5832693060605698e-05
26541	1.947766113426974e-05
12211	7.446511983111905e-05
40222	1.0750926686087626e-05
22415	3.315829873533994e-05
24555	1.077200180524014e-05
23081	1.498843089021153e-05
37233	2.02564516306435e-05
19953	2.0088904143883546e-05
57354	9.33987625173745e-06
43077	1.7577050147491077e-05
27307	1.3091601840618576e-05
47766	1.0603763891364426e-05
33521	3.656150491499059e-05
33829	2.2256710613829436e-05
53858	1.9420476843664368e-05
38979	1.5793352756682856e-05
16819	4.861102522377801e-05
16151	1.7395386639349584e-05
42208	2.3040532243280177e-05
35851	2.3367648642831346e-05
12759	2.4965689915313683e-05
1119	2.2533285939019244e-05
1672	2.4668408326845905e-05
43027	1.9996899839215388e-05
35134	2.0985343756662726e-05
31015	2.720173726426655e-05
4671	2.2606311331318104e-05
3279	2.7174403362776263e-05
12639	2.4731421713544172e-05
33615	1.8678304876613745e-05
19504	2.5241941291771827e-05
9799	2.2158671358307008e-05
18960	1.6945809307106446e-05
11336	2.080138791985658e-05
30691	3.41541182363947e-05
42999	6.105915909784398e-05
47015	3.079640127924908e-05
14863	1.883118457474294e-05
14555	3.201889346687857e-05
58077	6.614546502647077e-06
29901	1.2625690894068539e-05
18586	5.006597552764093e-05
29620	9.95619566423258e-06
45610	1.0487171414726812e-05
1670	4.1754250614143784e-05
30597	1.170092221060868e-05
55235	1.3731979461534481e-05
9766	1.3425649958267894e-05
7815	1.8105097919059414e-05
24440	1.4511097851092303e-05
30619	1.792497810344008e-05
20867	1.9554791512177597e-05
2355	1.8689150646183655e-05
29695	1.6510928229626778e-05
46790	1.2185630184541087e-05
53489	1.3353537642731622e-05
46488	1.817888613309772e-05
10596	3.166690398486013e-05
10938	1.0883342405184449e-05
1303	1.3016393297672914e-05
20218	1.375186950456907e-05
46761	8.331413156917016e-05
17707	4.898222277682997e-05
573	3.123552809532034e-05
48376	1.2584996931606048e-05
11495	1.508151973416875e-05
43861	9.643120789136108e-06
35300	2.315499279149404e-05
55826	1.837140848121017e-05
48467	6.940467075085315e-06
34312	2.1171890500106032e-05
20889	9.823246891780214e-06
14490	4.037889242525411e-05
4307	2.5619042985517496e-05
29479	2.0560359472773708e-05
52572	2.1810543682473414e-05
46132	1.7611305520487254e-05
8340	1.3979774273837033e-05
20341	1.540325610586568e-05
4834	1.7789540726956167e-05
30990	1.599631163464287e-05
17527	1.557825936510208e-05
56507	1.2791260519724334e-05
26921	2.460142439934695e-05
26663	2.6432858391842463e-05
58289	1.5696895482487112e-05
41515	7.283924601606906e-06
29507	1.026331297674687e-05
21168	7.504245863750211e-06
41992	2.0872021238780834e-05
13834	2.1069123534833395e-05
5925	1.971122814781344e-05
13038	1.256202504430084e-05
56468	1.4085370783270159e-05
10571	1.3868103566437639e-05
41371	1.22443253457809e-05
38003	1.9303577918723752e-05
37842	1.2855801732729443e-05
3872	1.326985936566233e-05
33965	1.630373130065297e-05
26280	2.208208263561117e-05
4898	1.2276376719723527e-05
33890	1.2824240090425113e-05
8473	1.811595943215765e-05
46937	2.8901604583186174e-05
1383	2.8058528668344804e-05
28859	2.9406495571216956e-05
38345	2.516759603291734e-05
52573	1.8894105430962835e-05
5085	1.8774343706445138e-05
58146	1.6289849600993032e-05
11479	3.4026337371978596e-05
34063	3.57552621431938e-05
33633	2.405950403975719e-05
38548	2.718972509300039e-05
12131	8.429560273826238e-06
38290	9.090094559532075e-06
41200	2.3640112371465598e-05
38170	4.6090681575923495e-05
609	3.595246199796205e-05
51644	2.075933667565295e-05
39675	2.3606401797338863e-05
31428	6.800699596231575e-05
3756	3.1674951498981366e-05
44459	3.90934255671373e-05
58254	6.87439844299126e-06
36131	7.507730861748157e-06
27658	1.629984986202569e-05
10388	2.422957094434474e-05
11007	2.6922282984930676e-05
39735	1.1961826785910405e-05
36257	8.14679892278227e-06
2233	2.9305387622014088e-05
53256	1.378121521576123e-05
15453	1.5256040277433448e-05
20618	1.332574282853518e-05
34794	2.630989743034711e-05
49165	5.6644352486777405e-05
5294	2.5701554383473732e-05
44969	2.2278909283032033e-05
53870	2.5625920306366765e-05
7353	2.4465630697846427e-05
12193	1.5560424607365043e-05
40806	2.3205533780885746e-05
29552	0.00012143986540169262
52086	2.545979025637611e-05
1629	1.8623807028567662e-05
51195	1.206121636229858e-05
36941	2.324220493187996e-05
26013	1.087600231259328e-05
42568	2.9825789495805675e-05
56769	1.9452815846645717e-05
42851	1.4657298029365034e-05
29059	2.3557725209098057e-05
23039	2.6171131679692758e-05
7156	3.971153132260939e-05
15636	2.270223470750008e-05
34038	4.5806256985942754e-05
55154	3.064634897650666e-05
50043	7.788229054404246e-06
43918	3.234330159636955e-05
39477	1.1541765432507552e-05
1536	1.7589032739541432e-05
22110	2.505632208077669e-05
11207	3.158423215267205e-05
50352	1.8203560590125862e-05
5712	8.393978267338653e-06
24375	5.875510061945167e-06
16970	4.021771223228827e-05
16166	1.9799933527009118e-05
12450	1.8347403537111396e-05
12112	2.8993542486692586e-05
38192	2.1689692033163266e-05
52536	4.606994746889178e-05
27176	7.458718101836887e-06
56691	2.1246507723843958e-05
33322	1.3642471073685252e-05
36550	2.1146728759647318e-05
22722	1.4371673797685088e-05
58377	4.3052762611959795e-05
57159	5.9335693353740755e-05
48127	2.5402366568762864e-05
114	3.210812881860373e-05
46512	7.340296912582997e-05
37553	2.7734512914544593e-05
49281	2.60493051448119e-05
46363	2.1102038894494764e-05
10966	6.942557592398173e-05
14327	3.718746735058855e-05
12179	1.8214418736995197e-05
39939	1.4336815980321878e-05
47170	1.0649073026169958e-05
34754	2.3568894192658522e-05
32266	5.106819733333418e-05
48358	2.95912804557918e-05
32441	1.4081068130351534e-05
42603	2.144421865290405e-05
20839	2.056804040934644e-05
39888	2.6116065563862582e-05
55773	1.3941098334758021e-05
19577	2.766361623909612e-05
55517	1.4592064759765369e-05
35208	3.036168807859671e-05
41061	3.535286214081887e-05
53111	2.4875109016624553e-05
10204	1.955536426151518e-05
7538	1.7776653251636904e-05
5868	3.377114020476772e-05
27793	8.500334862630715e-06
51828	1.693035173113677e-05
49140	1.1963274977297807e-05
3048	1.0491262776692243e-05
160	7.0956014007302986e-06
10442	1.7561535328699016e-05
49905	1.6870552338538255e-05
300	5.1484150509928885e-05
33789	2.0381812339785852e-05
26521	4.0656327774819885e-05
46242	1.1411688097078424e-05
48836	1.112553899408462e-05
10610	1.5985141147631713e-05
45570	2.1599153167997997e-05
18551	3.2066303800262685e-05
10490	2.646531590597163e-05
19679	5.155454198831797e-05
41571	4.0942652275118184e-05
50983	3.97099255559375e-05
6738	3.674382656026107e-05
54978	2.4719276184748775e-05
37509	3.783558642847413e-05
9656	2.1461169022263582e-05
21583	1.8640990612543137e-05
49275	2.5658489437519573e-05
3546	2.5251583362495625e-05
30117	8.186762255574994e-06
31367	5.824044651463497e-06
40704	1.8905414664340983e-05
11268	2.1627791964021013e-05
5683	3.013377823727654e-05
16487	3.7136548307255764e-05
48174	1.6580978006897534e-05
30973	2.8375900709155933e-05
51961	6.947413086427573e-06
24476	1.203797526735981e-05
30545	1.29332834924546e-05
30157	2.3674764959043833e-05
53224	1.3321194177875614e-05
11218	2.6240945757747914e-05
3099	1.246472776989757e-05
51529	1.841810951712912e-05
45772	5.535735714848527e-05
23634	6.766062048845343e-06
11421	9.459890140848562e-06
18608	1.3028637479079938e-05
6641	1.685350618925697e-05
45942	2.4229388784884994e-05
11051	3.0357131012009246e-05
43592	2.1696190302919006e-05
9623	1.536873433902837e-05
54250	1.2790502837779315e-05
22907	2.5929212509946067e-05
33386	1.6788617412901792e-05
53012	1.3433278319028977e-05
25723	1.94859833315947e-05
37830	2.1598010335116486e-05
4552	3.162956622071042e-05
24136	2.3596978025562527e-05
32977	1.620267810227143e-05
36407	2.222810488078002e-05
14384	3.250598772806659e-05
22427	2.7576560385016505e-05
30836	6.287716976230728e-05
22007	1.5477464881343125e-05
38653	2.8903066078913992e-05
12868	1.4141100875821999e-05
43333	9.780594537180436e-06
46858	1.2072410673755023e-05
8398	1.9493319083717078e-05
17453	8.683681166674233e-06
49101	1.306303564162878e-05
55869	2.2569118727408283e-05
46352	3.741869479266585e-05
34322	1.711402961806321e-05
29280	2.024869331973501e-05
56203	1.0898795777034117e-05
26712	2.589433199235488e-05
32273	2.5326641870429838e-05
44285	1.597629620309465e-05
23752	1.1939713816013885e-05
51527	2.4821166494098973e-05
33494	3.643123718809222e-05
53855	1.9217369583229718e-05
50128	2.2333740200335803e-05
11457	1.0503197502583184e-05
40932	1.1079302898853135e-05
13962	1.1160758500379511e-05
40341	8.213228666378547e-06
40847	1.8923111089164165e-05
14596	2.9409370782482997e-05
42075	4.661692652862753e-05
33369	6.476105594922004e-06
2783	1.5345074067238897e-05
33801	9.712365543012027e-06
31970	1.3845174789207514e-05
13347	1.6812021965209783e-05
11586	2.2031017900779217e-05
55071	2.214339767015515e-05
46905	9.657644540938673e-06
21513	1.4712516194452255e-05
21686	1.4247812150804927e-05
48651	2.9471398443758784e-05
52776	8.450441160368702e-06
36055	8.333577472623171e-05
36474	1.642755768822185e-05
24978	1.8289944579472142e-05
19689	2.111903460853404e-05
5082	3.987137398914068e-05
423	1.2668299290072756e-05
151	3.4103798831970484e-05
21808	1.0965260884096873e-05
16393	2.0570581356066756e-05
1151	1.5167322354468872e-05
54051	2.305180446696954e-05
18365	1.845920036909483e-05
57956	2.0683640341257644e-05
3032	2.2054832760412693e-05
39484	1.3485525415501045e-05
51490	3.36155842113279e-05
22148	2.9732083670923643e-05
33043	4.9991653995837445e-06
12063	1.4243006421485347e-05
39517	1.3122708824683952e-05
45086	1.9514201425897493e-05
52907	0.00014615369814011172
1210	2.1941623543249656e-05
56965	1.1773732615595477e-05
31746	1.2814678140490761e-05
52741	1.2278441406539736e-05
29956	2.4927921745917396e-05
46624	1.1497760502861093e-05
47583	1.5184698858050822e-05
14117	1.556571822455444e-05
34525	1.2510982523161443e-05
27728	9.225249863866816e-06
55503	6.873349398885317e-06
9813	8.27406273282933e-05
38262	2.000169229985103e-05
13039	2.539581573629616e-05
22623	1.964472086194869e-05
23526	9.569186406415954e-06
15120	9.919338351668541e-06
36123	2.466959692113487e-05
5571	3.4639656891147886e-05
48595	3.251462016047709e-05
51368	1.5233842374910021e-05
6504	2.932852422116973e-05
18944	1.3832000629683623e-05
13083	1.5111174431919268e-05
9330	2.592562759122848e-05
32956	2.978472318721799e-05
51457	2.805522296418649e-05
18872	1.275792421371167e-05
58236	1.6832071360737703e-05
28372	6.981815958692372e-06
15445	4.196534136316086e-06
2026	2.7325768352031495e-05
43697	2.6995623344880665e-05
26640	2.184391246858882e-05
40027	3.100659464451261e-05
5027	2.1261021283981784e-05
49718	2.4862848933411348e-05
47044	1.746001750730399e-05
57857	0.00012293768973063282
18414	5.215152345820138e-05
52177	1.2434020893020487e-05
57934	1.5895397645309478e-05
31304	2.027636556992073e-05
32482	1.3766699659892724e-05
36142	1.1423519614170056e-05
25729	2.156710313597262e-05
32903	5.100231296746576e-06
40991	2.9530018660579507e-05
1664	2.0572222972898868e-05
41772	1.3577167090902833e-05
30373	2.3519365819882815e-05
13189	1.1274453447392133e-05
33323	4.894410605579319e-05
14211	1.9193525021721974e-05
55491	2.522999362884404e-05
12182	2.1103137179992183e-05
22297	1.2646005040035992e-05
19578	1.8072820243555578e-05
54979	1.2902828813977642e-05
13294	2.522071005850897e-05
50027	1.7479688922413498e-05
36252	1.682531751610497e-05
40435	2.4161838343761417e-05
57709	2.403371299482142e-05
15110	3.82758488989237e-05
