node	pagerank
38660	2.9020885026438007e-05
33494	3.477759892726139e-05
9737	1.8248682425943654e-05
31034	1.6445721584091005e-05
3089	1.6818321606036853e-05
12597	5.659856089888768e-05
22619	2.8762353956059985e-05
55028	0.0001365165914722891
42660	1.7843818248314172e-05
21755	7.825880147492652e-06
17839	3.756093698249128e-05
12190	7.183657210251882e-06
7440	2.897945181799877e-05
560	7.705809997898946e-06
46299	2.252479528237382e-05
40128	2.4611616461676206e-05
16111	3.399017748658918e-05
47638	4.425973471627184e-05
30849	2.1316099955751508e-05
31000	2.2301882812206972e-05
44618	3.42478452497171e-05
35682	1.5881077108612158e-05
24367	1.0221194000256055e-05
54626	1.2098982633685388e-05
49798	3.846136451382436e-06
6782	3.095432224468861e-05
9931	1.4833175559335498e-05
57452	2.2261496429135927e-05
31694	1.691827744272997e-05
23011	3.5594372109441254e-05
6519	1.185817833462564e-05
57257	1.8452090608135533e-05
19518	2.1852724508856026e-05
24309	2.610446621560761e-05
33805	1.27653516752582e-05
35701	1.7427937261231206e-05
34806	1.0991241528854875e-05
18745	1.8995094355752612e-05
26097	1.862380702856766e-05
50581	3.3228607769554696e-05
12045	3.602399568751737e-05
20256	2.5708791447386732e-05
38687	1.4233794019784446e-05
30050	3.123802138213957e-05
45607	3.5695293892152574e-05
41788	1.0344160361915115e-05
7322	6.301413010882022e-06
377	7.783979523866118e-06
14731	1.4166825986238902e-05
15881	1.4072673974037179e-05
21252	3.5602882158541e-05
12204	1.696747373465303e-05
58198	1.5715016092090145e-05
18631	8.863473984560242e-06
20500	8.194649444411393e-06
47171	2.7428160720957534e-05
3063	3.939165180873535e-05
35363	3.052034693771796e-05
7311	6.058889343831174e-06
29669	1.0932144349910122e-05
40246	1.5963668246301376e-05
39769	2.0033451267053218e-05
3417	2.907658462250549e-05
38482	2.2858675874600848e-05
25267	3.024124755154524e-05
39322	4.484960226192176e-05
46913	8.536664289079721e-06
22278	8.56503377710603e-06
16558	1.4749544948702512e-05
15570	9.612558469040583e-06
34658	2.1654189434180083e-05
18210	1.563905258923845e-05
2993	4.212384469305719e-05
30116	2.8237565542409464e-05
39990	2.3264591424201587e-05
36916	2.9655741107327237e-05
46390	8.0157413036676e-06
31335	4.546390597572785e-05
4	1.724192636772124e-05
16532	1.1721242600234115e-05
55261	1.911297166426265e-05
46581	1.3999909437795458e-05
28149	0.00010713302923101295
50373	1.4448053475272184e-05
48261	2.440352117471688e-05
24728	8.446854579235725e-06
31962	2.8724644471570475e-05
21866	2.5363921328537277e-05
45289	1.7511150179268058e-05
28092	1.1310358847647493e-05
43942	1.6657982738170876e-05
33137	1.1396477315381358e-05
22504	1.1842809429843072e-05
9793	7.360819653454888e-06
31285	1.1282850386638827e-05
51060	2.2895800398042014e-05
32932	1.586726808935651e-05
50594	1.3667026468653288e-05
39447	1.4025559364400678e-05
33016	1.5935432632751834e-05
51794	2.9284570858055918e-05
42341	2.2902420585560108e-05
25448	1.5947709633524718e-05
3236	5.226599906903293e-06
22810	9.18164335551866e-06
57895	3.136498747755344e-05
56758	9.015317514484481e-05
54955	1.2846850796203234e-05
35737	1.0921656576074179e-05
19572	2.6775603609857186e-05
40312	1.645660757111273e-05
45147	1.0353685718439217e-05
17565	2.3245692157621706e-05
15480	1.0744060001463061e-05
52634	2.8864664354788776e-05
39927	1.5973059334948333e-05
54448	2.991382365340813e-05
18913	1.7912269549400142e-05
8221	1.3681646532433513e-05
43719	3.2331969719328754e-05
11940	2.7485503037952024e-05
24075	0.00010875047446840631
1823	1.4009748589119523e-05
20078	0.0001128874384369497
24093	1.196147871511211e-05
15754	1.2258232856254554e-05
6824	2.795931163167181e-05
44211	7.0096500722570365e-06
46916	5.071048428896736e-06
3336	1.034870421745206e-05
15341	1.9600814162863865e-05
50311	1.770847811442998e-05
43909	1.3434767760333825e-05
11952	2.2594732801842428e-05
37395	4.175425061414377e-05
16729	5.280417613986645e-05
47269	1.3801015039903092e-05
12908	4.0309694890080884e-05
17059	1.434103672506648e-05
36731	2.231205989510943e-05
47181	1.2662208931040314e-05
34775	1.747942076338331e-05
38371	1.2111576990560765e-05
51353	1.539003148128465e-05
3922	1.9870510805616393e-05
28325	1.4991436044043305e-05
6270	2.028526571433409e-05
56809	9.01010215240801e-06
32187	2.2799004378206707e-05
44557	1.862618835228544e-05
24157	4.639219798732643e-05
41559	1.7039948240484198e-05
2699	1.0302482641791895e-05
17194	0.00012508397721856113
20290	3.601795298237368e-05
471	8.672247851182524e-06
12980	3.357323915753664e-05
17175	1.5402164727239254e-05
55948	1.1559603193669977e-05
23943	2.251126591064236e-05
54271	1.1142550332219011e-05
29653	2.7584658027361914e-05
5204	9.960670916031581e-06
15072	1.0736322010764545e-05
14491	1.914389103496538e-05
53426	1.6396485717467993e-05
48125	1.3169374333597182e-05
17283	1.597050436986758e-05
18864	1.1015861765652904e-05
8709	3.0630043206035764e-05
504	1.973507538391194e-05
8078	3.033049314783617e-05
4651	2.410169579472057e-05
37232	3.179876039234283e-05
23797	2.7135060667191482e-05
36694	1.1354434405873943e-05
38461	1.0475053055904829e-05
34217	2.5220710058508982e-05
17221	1.981724323488435e-05
653	1.6815378443476434e-05
23515	1.2263083463667782e-05
49998	2.0229754971665787e-05
9384	9.827069694914097e-06
48608	1.1320518875222619e-05
34966	1.2500098833993475e-05
14661	1.8175424765208722e-05
52939	2.1920070349305737e-05
47748	2.5434648783737824e-05
57117	6.978549609361328e-06
57664	4.880415830617249e-06
42380	1.0110899456363653e-05
12079	1.962394614719694e-05
19037	1.9319919972888755e-05
8670	1.9738671494771906e-05
51435	1.8358806562991535e-05
50735	8.72742870925113e-06
47110	1.7980172465188907e-05
56907	2.8140891529394453e-05
47106	2.2808396752663776e-05
58188	5.446700912915484e-06
42768	1.6669062435516934e-05
41662	1.5621677095013668e-05
48763	2.5409371683775643e-05
5423	1.2414830181719093e-05
40815	1.5467560723382293e-05
28499	2.198601489662412e-05
9211	1.4689376421878264e-05
30166	2.100295514887635e-05
44560	2.0348403994723335e-05
56895	3.080040363250277e-05
3943	0.00016549194676655394
28732	5.249166807893772e-06
35994	2.4822511057747994e-05
33692	3.090973610898211e-05
51379	8.540479402738749e-06
51306	3.922056458466188e-05
34700	2.0078065477146925e-05
43386	1.9525585167946278e-05
12856	3.366790651822407e-05
35734	3.1927845380179875e-05
54188	1.0001059495395054e-05
54568	5.104340176699806e-06
4776	5.999743278327141e-06
23329	1.526999493795069e-05
52058	2.4434592955303222e-05
5966	2.5021657300441902e-05
52582	1.8130164558900876e-05
39776	2.116795650804595e-05
44063	1.879076147130576e-05
5020	2.1072812118031726e-05
41332	7.94287229079265e-06
45680	5.1404087964841175e-06
24711	7.563781588069405e-06
27570	1.3044844520009508e-05
8053	7.909317371815377e-06
57110	9.59788686234029e-06
27793	1.3247152170660735e-05
122	1.7544378300572353e-05
22936	1.8190842897956565e-05
39966	1.1670216684846696e-05
57378	2.562362585446785e-05
5415	1.3038042952470503e-05
35518	1.3809928348823704e-05
36951	2.3039926333678273e-05
37196	1.5545478059318414e-05
42970	3.0314974087804634e-05
53295	1.126702548298346e-05
30297	9.41643935139706e-06
48666	2.281057578197564e-05
17	2.676768032081705e-05
29815	1.774108340795255e-05
28834	1.7178072106052632e-05
32227	1.440598070311724e-05
3587	1.238506971197581e-05
4216	3.6731236600565675e-05
16901	1.613232877873025e-05
3170	1.5121958151737228e-05
11033	9.994623699995233e-06
4557	0.0001169930767117331
33945	1.8749645872480325e-05
45636	1.6807516576209827e-05
44818	1.5558116725752174e-05
37501	7.224284586115349e-06
14169	2.3460691021274523e-05
21324	2.7305042260681232e-05
9601	1.1164663124612738e-05
41220	2.7654782336245398e-05
27375	2.0521340472513686e-05
26276	2.5877063839779027e-05
14114	3.3198016215775294e-05
19403	3.523252601625642e-05
17552	8.11032911427592e-05
53190	1.6774383448228728e-05
40614	1.809526941163576e-05
47160	3.3188205876307316e-05
34120	1.6423797147747915e-05
43834	3.299312612686625e-05
33874	2.9985026033939807e-05
43500	4.596269182028016e-05
37182	2.8827811706533534e-05
32813	1.7928646229361505e-05
17093	1.1258403884748784e-05
37147	2.0075707422662845e-05
6558	2.0025926883525124e-05
11061	1.3673602849299107e-05
49116	1.6188937818064642e-05
5694	2.4791379457368485e-05
36633	3.6801858879867443e-05
2918	5.434457020095365e-05
36482	9.58646542316953e-06
37644	1.2081057543814191e-05
33212	1.2544690817397282e-05
4719	1.1964183370536934e-05
18942	1.9494420271205695e-05
37266	9.319503855765922e-06
42245	8.124610717804923e-06
23259	1.6680381767786115e-05
12077	2.760324673656889e-05
34330	2.937663712230843e-05
21986	1.742786055884068e-05
15121	1.9589966295278766e-05
51043	1.2638278760939577e-05
54998	2.0100670279355505e-05
47476	8.234753814309762e-06
31609	8.564258208428988e-06
49593	2.513161822600355e-05
52255	2.183630269174176e-05
35099	2.2303349284664776e-05
55071	2.1545033573165838e-05
42206	4.498699042013743e-05
28916	3.637181823784092e-05
19961	1.0917478619024082e-05
17685	2.81091370544301e-05
44421	2.1878001609315826e-05
26239	2.53562636361947e-05
58248	2.4122607180602397e-05
126	2.241767197015015e-05
40076	1.2451637105691391e-05
27692	1.9043459184422077e-05
48179	4.199369781229996e-05
34886	2.5392404454163754e-05
20810	1.4625275393922696e-05
45562	1.0850856044624404e-05
5907	3.1032830970653666e-05
6628	3.4086330635823975e-05
290	2.457345875654965e-05
16655	1.4984224765238864e-05
46953	2.7487956548715836e-05
33450	2.366446152941047e-05
35336	1.5229192455426872e-05
22431	2.550266946243513e-05
49763	1.7177420278533975e-05
39286	2.2646947949514234e-05
9945	2.3837252274578766e-05
36353	2.3224269994024652e-05
33335	1.2736994591446705e-05
51181	7.541124079154623e-06
42512	3.8794913356496305e-05
701	5.3963153136525946e-05
56269	3.257300897832102e-05
26348	1.3363570520383622e-05
27337	2.8707054010108114e-05
50056	1.744876000677429e-05
39378	1.0187687522921352e-05
24988	6.409413597762119e-06
50284	5.118897095890969e-06
29727	9.370811204819236e-06
20496	3.13180122912634e-05
50671	1.526211625620941e-05
24152	2.649209978317524e-05
46676	2.852367550509075e-05
56917	1.1044681353904896e-05
22624	2.9556889176430862e-05
30810	2.064458114380334e-05
42495	1.5702853857495756e-05
9477	2.820691989163002e-05
56291	2.6151170196945612e-05
33810	1.7313631098303914e-05
20189	1.61549940134293e-05
5347	0.00013341403623077806
6698	2.1393521471989393e-05
44044	2.359343536521778e-05
38534	1.7639068855629923e-05
46446	2.028175228822303e-05
24284	3.196759754266864e-05
38043	1.3088067143758222e-05
34413	2.266355209422072e-05
13977	3.132680885500316e-05
36323	2.327247710778232e-05
14017	1.1993322322575995e-05
36792	1.4596530689551764e-05
15102	2.3909651454375495e-05
56105	2.7364134755173387e-05
29426	4.605046068628627e-05
41618	2.56402894545951e-05
14907	4.1403388924838186e-05
30211	3.6558883019697345e-05
24388	2.0318273376574373e-05
10653	1.759407287137869e-05
8298	2.0775598148961876e-05
16585	5.310508123557354e-05
22248	2.620730504057275e-05
48896	1.8649588985123955e-05
56098	1.9267784648768828e-05
48524	1.5486696920995845e-05
31796	1.7726293228906508e-05
3705	3.2650043662322e-05
22718	1.128391256978954e-05
19676	7.629779669255618e-06
17293	1.7476204385712056e-05
52299	8.271129757468348e-06
49284	2.6891337921588085e-05
6531	2.2754114744621434e-05
43145	3.293622139257182e-05
33503	1.5144304652692512e-05
13476	1.7565530206932384e-05
44238	2.43823964839051e-05
56927	2.4991092897284258e-05
34160	2.024990882667909e-05
16817	1.1747032440978382e-05
9422	2.5370977451776696e-05
27041	1.6234212613775158e-05
57044	1.989830084601873e-05
45942	2.808400141180069e-05
39404	1.705797909007787e-05
6208	1.918676393263561e-05
3629	1.7025612772404867e-05
3631	2.4493552695158917e-05
50236	1.732650987713724e-05
17802	5.301452075223524e-06
8946	1.6521296233113384e-05
36539	8.90302581912033e-06
7573	8.687142565432509e-06
35851	2.3336598345957916e-05
22766	2.2467969001784794e-05
5804	4.511624595922004e-05
30980	3.0220548052046408e-05
12104	6.70273459408095e-06
29135	4.593176156459702e-05
34457	1.5613108774933804e-05
10635	1.7810617413876068e-05
47073	1.7061537994909234e-05
57507	2.0032280160594323e-05
40339	2.345584422707194e-05
51001	2.5251583362495628e-05
8660	3.421047958127686e-05
17186	2.2560026682336036e-05
12566	9.93546855883053e-06
41139	1.6463205477559312e-05
38786	2.4013273503368657e-05
53683	1.1798842897032106e-05
12306	2.9328524221169743e-05
34968	2.3275791908779745e-05
25242	2.133483739037553e-05
51153	6.127097765446128e-06
48624	1.1949112190086655e-05
39244	8.097112373459812e-06
44598	9.918089112149831e-06
580	1.822783647435606e-05
47121	1.552787544694904e-05
52475	3.875962258239693e-05
17680	7.380676568373426e-06
404	2.8660511189010572e-05
43095	3.951851195949679e-05
39196	1.1141426727297907e-05
27168	1.4331903233173395e-05
12090	2.2324090116151458e-05
17222	2.8576652200523726e-05
5638	1.4458239864603404e-05
24895	1.414484116476621e-05
29972	5.868207998629917e-06
54710	1.3850581074909409e-05
36423	1.140637972146036e-05
39870	1.8469556351383415e-05
50790	1.5059268435781146e-05
37819	2.9405874466980558e-05
29033	2.610482442369361e-05
25762	2.4063406062345125e-05
12398	2.3773794876837038e-05
12001	1.4824738224748152e-05
48868	1.7458188125798835e-05
9868	2.29142132617222e-05
3693	3.515770222705427e-05
29725	1.248761023502925e-05
40656	1.368632522617657e-05
27287	1.072528250044534e-05
20980	8.835352365992534e-06
18010	1.8596056545659542e-05
33010	9.722779582244716e-06
23046	9.907857276939983e-06
53933	1.0674490302267987e-05
46457	2.1654682847825576e-05
21410	2.5708449837896545e-05
57785	2.477466164427557e-05
46878	3.696154450367648e-05
47447	1.4761818506179812e-05
21435	2.3454762323413338e-05
21362	1.5345074067238897e-05
55722	1.3833098618429483e-05
51926	1.8985894894209393e-05
39311	8.91166767549668e-06
50727	5.229017522240674e-06
7826	1.8840004175843193e-05
35496	8.941489448346327e-06
20359	3.849308261376866e-05
11687	1.6686680943044074e-05
46741	4.672001320730847e-05
4300	1.6139746397868058e-05
15807	2.596758724346099e-05
1288	1.6490291849352783e-05
14120	1.577726211913054e-05
34956	2.4707506083166587e-05
15504	1.612293302905912e-05
5685	9.52200382749331e-06
12636	2.04787019292056e-05
23761	2.7271012835950385e-05
40039	2.8622918574860667e-05
35077	1.2484104363664511e-05
47975	2.550593625473061e-05
9654	1.4538953530086673e-05
39810	1.7531072987048634e-05
45590	1.9495503920197632e-05
35935	2.214172327345317e-05
48740	3.6890586647964494e-05
17350	1.6481581014129888e-05
37441	1.989359623546868e-05
26942	1.0663207787236113e-05
4191	2.119155097826631e-05
17213	1.060753540514792e-05
19330	5.064738437657182e-06
36895	1.557152803444656e-05
10917	3.161201794404191e-05
42925	1.7108351414101512e-05
9662	1.1565814768263793e-05
48692	3.075614863404099e-05
22282	2.4586734767619183e-05
49457	1.3448909311051329e-05
52323	2.305310040673114e-05
32468	1.4336907394558644e-05
47129	2.334858800488579e-05
52163	2.828826360081953e-05
34469	1.2461336936307297e-05
10068	1.7966396707182353e-05
45847	1.0974052734581286e-05
47192	1.0376570726448916e-05
21676	2.695898658066781e-05
32626	8.158995321332712e-06
5619	1.5458382182271134e-05
20472	3.431073662702067e-05
57318	1.895022838617982e-05
4340	1.2686929482301648e-05
35801	1.816179004430538e-05
38780	9.630553453990172e-06
1691	3.6384785609177087e-05
28712	1.034358543898669e-05
58164	2.409570106783444e-05
13182	1.8540092372854397e-05
43602	3.397235419091018e-05
13350	5.480597671298955e-06
39605	2.7759454799596495e-05
19053	8.194185039915261e-06
5084	1.624493382256765e-05
20026	1.9659395836484595e-05
11737	1.2906715166887775e-05
4848	1.577311207264717e-05
28286	1.054455539362422e-05
36629	1.4111456890011136e-05
40317	1.69874377315766e-05
41337	1.592537187792057e-05
47489	3.6337128129716636e-05
33826	1.8474680942076668e-05
2582	2.1660821129399894e-05
34083	2.6306168912673713e-05
16352	2.2811773811172374e-05
33308	3.216267099246732e-05
27479	2.3306982151655818e-05
11726	1.6974184450826395e-05
19846	2.6136886842929956e-05
19957	1.2749455164309503e-05
37780	5.108609172357904e-05
7604	4.208805664106018e-05
13638	2.7830698545748223e-05
30057	1.59506489754232e-05
41483	9.988266467225392e-06
34851	3.167495149898135e-05
54267	1.5111863539612535e-05
21671	1.6919878622870235e-05
16460	1.1566566423315631e-05
22932	9.260882258858419e-06
51042	1.9230293200349877e-05
16335	8.379640581387714e-06
45410	4.489247105933669e-06
26923	2.9868283629163026e-05
48160	3.0673070180579144e-05
48280	2.2320474158202617e-05
21418	3.882882436254676e-05
14233	1.9316106931176823e-05
45365	1.2782415547261468e-05
41437	1.329390556030807e-05
2129	1.930413107521011e-05
19696	1.4283648228051954e-05
21928	9.71647046219022e-06
58070	1.560291411530649e-05
44124	2.0794002702230215e-05
56207	2.0366269073391858e-05
55349	2.6044244443713392e-05
16031	1.4435240856316133e-05
51311	2.3202969218238056e-05
52521	5.18565406996579e-05
10289	1.680170321347577e-05
55836	2.4843226830514555e-05
42074	4.0085327948126697e-05
41633	7.753339464276542e-06
22726	4.370381415144327e-05
13974	1.1574374316541709e-05
2746	1.2794178986190455e-05
57173	8.444939897903731e-06
20406	1.447544231884864e-05
55773	7.251662229315259e-06
55569	2.3008246046392872e-05
4325	1.0326230424954475e-05
15834	2.6675080426823426e-05
11191	1.7156662091817576e-05
12539	1.7411073552453157e-05
23518	2.8540242356850844e-05
27384	9.137663457900932e-06
8039	1.5149963229554278e-05
27598	8.969836730179733e-06
6	1.2374672261086412e-05
13268	3.833816515097055e-05
2126	2.563199640691522e-05
952	7.08186271421622e-06
47809	8.776654513399296e-06
20299	1.875849721252017e-05
55686	2.2976427676961565e-05
43326	1.2506782935002875e-05
39111	1.8988260713738198e-05
55960	2.293059527632346e-05
42363	5.5412556844009695e-05
1230	2.089624902723633e-05
35408	1.7930754577943318e-05
557	2.702891483208484e-05
19928	1.6629845928533588e-05
21332	1.8981843702390477e-05
50149	1.3249273208742555e-05
19385	7.4623195705052706e-06
15065	1.5255143319842536e-05
56004	2.6240945757747924e-05
34779	0.0001500826653423206
43589	1.5155862717720484e-05
8013	1.2790201818329118e-05
47103	1.6451884872084252e-05
16498	1.4651546462793767e-05
33943	1.3914428952151305e-05
10276	1.6287967281730535e-05
12927	1.2348456949687206e-05
30584	2.752504537668472e-05
31413	3.527249040601187e-05
45794	3.275835894134465e-05
38666	1.9183349425600338e-05
47300	1.7920382123323673e-05
5106	3.53620425126671e-05
17956	7.933312967165543e-06
7276	8.822306107886199e-06
2979	1.361092320349699e-05
50199	1.4413290149033356e-05
48112	3.765550229677041e-05
57089	2.8251591591367322e-05
8146	1.0155739247821422e-05
41799	3.137720257309428e-05
30396	1.9947733474753275e-05
24936	5.4268385207050095e-06
11950	6.0246211298109034e-05
9581	2.8981101425829936e-05
5350	1.689866416179837e-05
12685	1.9200295183156427e-05
29884	1.8984299477034056e-05
11509	1.1063162882825318e-05
5871	9.535713820944845e-05
23992	1.0414302451987745e-05
40945	5.0869914064514865e-06
4225	9.586048593763381e-06
20541	1.1051547742975367e-05
3874	3.397369670430042e-05
41090	1.0356814276396123e-05
44131	1.7422603639358974e-05
1128	1.2706862725662944e-05
6522	9.501734336666557e-06
16478	2.4841384913297756e-05
4297	7.156144573164831e-06
44087	1.2834334248715985e-05
4467	1.6567423252084055e-05
28058	2.3768692097666043e-05
19083	6.343993233574214e-06
5279	1.8272662207470927e-05
16017	2.2136055844432614e-05
40006	1.4339131445535987e-05
14724	2.0153101295977227e-05
43093	0.0001231953037069323
37785	1.5980917611814183e-05
3822	1.3778161199421593e-05
6865	1.5990416773162966e-05
30574	3.137267168392362e-05
6463	5.843209491514265e-05
7602	2.4653985156622572e-05
21311	1.4629168623636056e-05
51225	1.2416277422583242e-05
17967	9.906877108647605e-06
47630	3.600729457344461e-05
51480	2.7699275156081466e-05
33243	1.672649761764956e-05
29631	1.5754429114958714e-05
40994	1.871664317097481e-05
9835	5.0327764166788734e-05
58274	1.150807741283653e-05
7513	3.154374481937098e-05
36711	8.237624562297753e-06
36414	1.3938645830159728e-05
31331	8.84858031342236e-06
25273	7.897080661902692e-06
37270	2.422284248393683e-05
9263	1.8153774065374255e-05
10148	2.94200614582113e-05
24135	1.8597338683219963e-05
2962	1.9977769830587154e-05
25308	3.5309830132818656e-05
37960	2.1821356680847106e-05
9344	1.313982260013614e-05
52577	1.4045535663844256e-05
7242	3.902263270321993e-05
32355	1.8257674908846764e-05
26396	1.2639910699012535e-05
6685	1.5363874701637874e-05
39723	9.679663229909886e-06
56342	4.967986430119478e-05
22670	4.423827203473337e-05
36363	1.989558444185614e-05
51275	2.407849336783085e-05
2964	9.753833116458084e-06
11652	1.4553793295670915e-05
51127	1.8716248521472815e-05
43560	4.705924035221615e-06
33629	1.2152949964550821e-05
28966	3.205052042078742e-05
54322	2.434568834108437e-05
42902	1.4198964042430093e-05
33602	1.4872726503850729e-05
40068	8.429770440907947e-06
17324	4.724360371523882e-05
35604	2.368731941230206e-05
30063	2.6425772617992196e-05
55938	4.2155985480282114e-05
4569	2.3419853610202617e-05
53159	1.063046890747256e-05
13353	0.00010247485062177875
4765	6.890218321623501e-06
8090	1.4893636504026104e-05
7370	2.1523818580171936e-05
25162	2.0582853089211283e-05
10022	1.9936734992272756e-05
44955	7.606486092614036e-05
27565	5.664435248677738e-05
17238	3.155847632092645e-05
23281	1.689640001660985e-05
8891	1.5733181167312783e-05
22105	8.86860102896372e-06
47328	8.348561155377464e-06
23213	2.2767834452174192e-05
39318	1.790661102469372e-05
44779	1.1306011622230518e-05
27938	2.249675496835047e-05
17734	2.1663988420170783e-05
30912	7.997720705151248e-06
44201	1.068951559215261e-05
48966	1.1417459130938026e-05
18727	1.001972356969337e-05
57702	1.4400646219095336e-05
58051	1.0742831108136432e-05
9958	1.2310963649285782e-05
39013	2.6087651790815835e-05
49009	2.222828108578505e-05
21085	1.4218014157035074e-05
37089	1.0424285826004833e-05
32046	1.9613558072877356e-05
35321	6.395542173088877e-06
10980	5.299230985224718e-06
4976	6.1218940870841206e-06
33027	9.806351806490902e-06
13683	1.995259600222899e-05
37228	3.466897398456459e-05
14699	3.260379688627749e-05
5895	2.796488046048653e-05
36425	2.6771227973742902e-05
12675	2.0436884273814585e-05
41035	9.858930598970353e-06
49010	2.5276860537990783e-05
40164	1.1716125871086377e-05
28237	1.0118847545193504e-05
292	1.5583996190067133e-05
58121	2.8590864580417183e-05
50725	9.889792088613893e-06
21758	8.057270861996902e-06
18663	2.0521735223296234e-05
22988	1.9240309677074774e-05
8407	2.121223311885938e-05
10333	1.3087471790014008e-05
54511	9.039627206649687e-06
27483	1.2562992387338066e-05
36090	1.637442503567352e-05
54325	9.012400418435325e-06
28196	1.672891721784444e-05
51538	1.626912269252885e-05
8548	2.585893104315377e-05
10416	1.1984171514066004e-05
40599	3.825672697427599e-05
34615	1.795628625242795e-05
9336	4.703762667005369e-05
11427	3.053392768924229e-05
1606	1.1650306456032885e-05
48728	8.471249451467089e-06
33858	2.392094619172851e-05
17884	1.4645041398543135e-05
47428	3.1711949118350247e-05
10115	1.656895977723178e-05
47198	2.4851752171162624e-05
53015	5.253207282892811e-06
21728	1.1546184806321788e-05
27251	1.8186318602804924e-05
24470	4.0286304515554225e-05
57205	5.5970542703675356e-05
57365	1.1827826310654814e-05
860	3.782480726317254e-05
11763	2.0707064695850287e-05
52425	1.813132209824348e-05
53066	8.582571710005163e-06
48659	1.0849324155503305e-05
39204	9.14119890752076e-06
9651	3.0078809882657935e-05
45975	5.5187763541205616e-06
3129	3.798073133982453e-05
16692	1.3537940985212189e-05
37618	2.4324608969224087e-05
53514	1.5233060243297023e-05
29968	1.6958189158816868e-05
7068	1.0850968008520935e-05
44462	2.2193794654579778e-05
23475	1.4611421289586764e-05
25119	2.614120061210125e-05
35403	1.8234934752380302e-05
53983	2.605336301196688e-05
22295	4.278982143010685e-05
38155	6.40762437410661e-05
5792	1.128288558356873e-05
54328	1.5894282038754568e-05
5488	2.0203481540228512e-05
13673	1.3644237234634852e-05
41200	1.783482478833018e-05
9053	8.303933482051364e-06
2353	9.99972940632507e-06
50583	2.6875289700413428e-05
8835	3.3239222409328e-05
10321	2.4509724993910377e-05
8906	3.576165659581022e-05
33808	3.5574077752261927e-05
12576	2.1980972194677037e-05
28553	1.3540744474101631e-05
49314	9.057829756541832e-06
17035	1.0957000742099443e-05
5610	1.4223470455720686e-05
23266	1.1918283794444362e-05
56819	1.0667544615063506e-05
14131	1.2577693466537847e-05
57862	1.6428183709308642e-05
25852	1.3025887798094844e-05
47147	1.7592944449753562e-05
58339	1.7851182028709982e-05
9281	4.021771223228828e-05
15688	2.068819279984986e-05
47361	1.7326476376401898e-05
4104	1.2458242465061353e-05
9784	2.829929624060263e-05
41612	6.6365764011399954e-06
20420	3.071803513359711e-05
53750	4.320098622638655e-05
37717	1.9685196321705378e-05
18173	2.6865143661693613e-05
19997	1.7104103774105673e-05
2815	1.2447752736211366e-05
11316	3.1496997442430786e-05
47764	1.1449442282171307e-05
38737	1.7456520888449605e-05
16084	1.682531751610497e-05
24063	4.88089969773648e-05
53761	9.532276978844899e-06
19357	2.8946969894556626e-05
50111	2.4371801368946917e-05
12718	1.0993845228996436e-05
36877	1.4982661430920854e-05
4780	3.5132058470514605e-05
26071	1.7827780225403247e-05
33228	2.073150588360273e-05
31311	1.609585437068927e-05
4079	4.054283219129952e-05
46217	2.395165641136866e-05
22687	1.5904129964947057e-05
55137	2.3081831278831216e-05
40524	1.0867468786894187e-05
56086	1.7863511466430367e-05
3153	1.1682191647246029e-05
27152	1.535693026652106e-05
48571	3.1444960714824e-05
12781	2.5802429144978445e-05
35147	1.136102095861398e-05
6873	2.5399047742281403e-05
12227	6.129292427803273e-05
53370	1.5405202872609715e-05
31699	2.9156010366057303e-05
40477	1.782008986389294e-05
48869	4.133843073080678e-05
43793	2.887202897600592e-05
49568	3.555828511730013e-05
17682	2.3037646969017815e-05
35660	2.8656166291744512e-05
51774	2.3661614575817415e-05
27418	7.561832827015987e-05
29519	2.0623862276891676e-05
34189	4.351416516297488e-05
35969	1.3624057728174958e-05
56516	2.9180585771443987e-05
55210	2.7513790579245053e-05
15087	2.7692700630808817e-05
17138	2.0660627184658414e-05
232	2.1169100177775848e-05
3159	1.182966513022491e-05
42007	4.879647668095557e-06
14874	2.543440376080599e-05
11512	3.0086552569531614e-05
31252	1.4865694724762338e-05
24880	1.3541564977515887e-05
19029	7.198897289905022e-06
30346	1.7647702093785212e-05
57215	1.3038396577957432e-05
34154	4.9185374947309214e-05
10110	2.2978400987401587e-05
45638	1.992076373195841e-05
10209	2.105906623054402e-05
27801	9.334781259193683e-06
43735	9.21802040789551e-06
4394	2.167976638562091e-05
5821	8.913978510526852e-06
45885	1.042472760141298e-05
33009	1.0903227563406667e-05
5743	2.6285568339119687e-05
7339	4.1137639062077314e-05
56719	2.5821595165007307e-05
40748	1.6452135312737436e-05
42507	1.5270742380694195e-05
12251	2.3452046348837307e-05
25311	9.315598719847702e-06
57810	1.8338368686612242e-05
27118	1.706654078879212e-05
18371	3.2502774732623494e-05
48368	1.3803941822467246e-05
12162	1.5693779995292087e-05
50898	2.3072034622735745e-05
43526	1.1633811751644839e-05
30336	1.734333787664281e-05
19771	1.7490294557362703e-05
11741	1.5043832099406127e-05
43215	1.4880087736884587e-05
35663	1.4637740041656382e-05
44139	9.980486630441834e-06
14291	1.192400717215415e-05
5589	1.3103521057021148e-05
54622	2.6647849321176726e-05
7968	1.4924745565429134e-05
53768	8.366195372544219e-06
42044	2.07187836790034e-05
14694	1.787922522383187e-05
33322	1.8394937079447086e-05
30147	1.3613131467210241e-05
38605	9.071100762604523e-06
50515	8.465514516212053e-06
